Mass	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
2.75	1.7780253181234884e-12	1.6919022606531886e-12	1.7232409076084476e-12	1.6481908069257423e-12	1.618276693204912e-12	1.5493632852386918e-12	1.6548943205380029e-12	1.5798392325253041e-12	1.5862225812360298e-12	1.6386655487393709e-12	1.5298568618524189e-12	1.6215233366104198e-12	1.565149377290298e-12	1.5861226177957266e-12	1.4421709269504812e-12	1.5917940793599983e-12	1.576479506833206e-12	1.5625235480487554e-12	1.5492985583689944e-12	1.5589239968361035e-12	1.470746050988292e-12
2.78125	1.6990320825596705e-12	1.6403429179204232e-12	1.6611708753347387e-12	1.6206010058222864e-12	1.5626738184698619e-12	1.518406819549234e-12	1.559182036953155e-12	1.5435419869341827e-12	1.5233488298918574e-12	1.5479800601070348e-12	1.4607836424859744e-12	1.6204529038055249e-12	1.5294990751354987e-12	1.5521266997359229e-12	1.360684568491033e-12	1.5529383334822455e-12	1.5028562162094916e-12	1.4820786741961967e-12	1.5628594338817914e-12	1.5040962182341633e-12	1.424233018847143e-12
2.8125	1.6255048522484383e-12	1.5751135205160915e-12	1.6135588958715585e-12	1.6008364338987446e-12	1.5303757610121704e-12	1.5114770329435756e-12	1.4890487931226715e-12	1.4992575323585777e-12	1.4624881167213388e-12	1.4542763694669336e-12	1.4098728694927898e-12	1.569354889097152e-12	1.5156270335991984e-12	1.545144763005768e-12	1.318591178085804e-12	1.4929009634415125e-12	1.4572055584763377e-12	1.4030740545095677e-12	1.5466108211834029e-12	1.4666581751171526e-12	1.4068858925075922e-12
2.84375	1.5691880303828065e-12	1.5141604333204772e-12	1.5729400204209099e-12	1.58249173314029e-12	1.5112517357321331e-12	1.5137999360981258e-12	1.449472594901302e-12	1.4463524778893233e-12	1.4230995938960267e-12	1.387130319462082e-12	1.3909241597040434e-12	1.4798549755404289e-12	1.4859335550204689e-12	1.5375236890949329e-12	1.3120613536615755e-12	1.430031115225161e-12	1.417630986558227e-12	1.333787897836447e-12	1.4963247654820044e-12	1.4442867474900867e-12	1.4212710869321299e-12
2.875	1.536143608149576e-12	1.4700569320874601e-12	1.5240394666757306e-12	1.555258742971799e-12	1.500545347699056e-12	1.5096361660749125e-12	1.4221488570109742e-12	1.3907690103731607e-12	1.3859881124733686e-12	1.3625736823563717e-12	1.4023927418643778e-12	1.3833183730438403e-12	1.425034352672827e-12	1.4952070614623891e-12	1.3215428100801785e-12	1.39375631261901e-12	1.3769027151083746e-12	1.2940715122741753e-12	1.4250187401615433e-12	1.4277121151984318e-12	1.4418063097598743e-12
2.90625	1.5140079944950258e-12	1.4517026903498875e-12	1.464592444717916e-12	1.5183516336586544e-12	1.4926441159468506e-12	1.494202873410233e-12	1.3910595765553868e-12	1.3457842696143474e-12	1.3331768414920342e-12	1.3681681655663969e-12	1.4205041223153136e-12	1.3112460336278664e-12	1.3548414777228568e-12	1.4141097147424286e-12	1.3319974463688045e-12	1.3902183440897553e-12	1.3457117364890081e-12	1.2846336407829062e-12	1.3515831249338861e-12	1.4060824986977805e-12	1.4336513746993074e-12
2.9375	1.4883592405409707e-12	1.454396499067645e-12	1.4073735666447762e-12	1.482888031117957e-12	1.4781358645757359e-12	1.466060346039244e-12	1.3594394707161506e-12	1.3192410488679918e-12	1.2855601999595123e-12	1.3766968251158196e-12	1.419297730557989e-12	1.28588893005821e-12	1.3059747510854591e-12	1.3256369743239182e-12	1.3470515935337657e-12	1.4022342315067604e-12	1.3267612919767857e-12	1.2774967715623031e-12	1.2931651192579774e-12	1.3730314628312978e-12	1.3902994424122572e-12
2.96875	1.4659634183650239e-12	1.457012462069418e-12	1.3672694703856236e-12	1.4526481146442949e-12	1.4580368162819823e-12	1.4251944893337032e-12	1.3406781110628097e-12	1.3055174346091047e-12	1.2759885379201585e-12	1.373754300419694e-12	1.3913064493900618e-12	1.3055706689357738e-12	1.284120596314886e-12	1.2676303149522505e-12	1.3739181233679565e-12	1.4097624977116308e-12	1.315395058501534e-12	1.2527100667555913e-12	1.2609285360634659e-12	1.3301715414901216e-12	1.338469265976805e-12
3.0	1.4591688317702745e-12	1.4393244625668378e-12	1.351453129093405e-12	1.4207504530489024e-12	1.4432494912716698e-12	1.3809307430195927e-12	1.3380825310618794e-12	1.3035650033368928e-12	1.3049872597467593e-12	1.366731380847419e-12	1.3446153912521908e-12	1.3425326388788461e-12	1.2735166653871088e-12	1.248224397107367e-12	1.398219647702481e-12	1.3998164606621177e-12	1.3142062308194036e-12	1.2244377603845558e-12	1.2552596765844082e-12	1.290555986729891e-12	1.3074292082998484e-12
3.03125	1.4597817312583805e-12	1.4018290651549026e-12	1.3568925713927649e-12	1.3851976206694094e-12	1.4322585001683152e-12	1.3492503555395663e-12	1.339200777182581e-12	1.3162562402871392e-12	1.341106154080507e-12	1.3654970166740443e-12	1.2880712121909887e-12	1.3658292162196939e-12	1.2599830033488413e-12	1.2405838075574271e-12	1.3917511891212153e-12	1.365786932334967e-12	1.3194878132824495e-12	1.2154595906144205e-12	1.2628911588360991e-12	1.2746245031669545e-12	1.2964279172758553e-12
3.0625	1.4479570971046019e-12	1.3644269091298011e-12	1.3706365686524946e-12	1.351540298948073e-12	1.4139259424741923e-12	1.3382807232190097e-12	1.3366419516352979e-12	1.324889200085555e-12	1.3555784099394952e-12	1.3633811961344389e-12	1.2344285749837924e-12	1.3606088911793934e-12	1.2461739539587624e-12	1.214223600137787e-12	1.349211866362443e-12	1.3064097329970603e-12	1.3045743955594769e-12	1.2234444143541245e-12	1.2650125088067843e-12	1.2907620935628805e-12	1.2763602024248866e-12
3.09375	1.418384723908539e-12	1.3468873369046341e-12	1.3768236767700004e-12	1.3261526208771524e-12	1.3957402941744412e-12	1.341789743550259e-12	1.3377886038529185e-12	1.3102224383568228e-12	1.3453678275598957e-12	1.345913181252656e-12	1.2058035776460474e-12	1.3334155828104155e-12	1.2454387564656e-12	1.1693432680481841e-12	1.2982580505430108e-12	1.2320952634883864e-12	1.2510242407975936e-12	1.2268601932985401e-12	1.2504280380229438e-12	1.3202260465416948e-12	1.2299163423823423e-12
3.125	1.3855447822050393e-12	1.3527515696151737e-12	1.3659907623433942e-12	1.3134122695684924e-12	1.3972702118600355e-12	1.3473412923542538e-12	1.3393651422319297e-12	1.2938571655046749e-12	1.3251109194298283e-12	1.3135428075100597e-12	1.216792834025926e-12	1.3048323272563112e-12	1.2582455693674333e-12	1.1340261412209895e-12	1.2684445507837872e-12	1.1701731163910045e-12	1.1851059413328646e-12	1.2125318110678407e-12	1.2190390840868814e-12	1.330405512318944e-12	1.181493379694143e-12
3.15625	1.3638651839842364e-12	1.364233162201578e-12	1.3354731816933585e-12	1.3069882632762986e-12	1.4104767701028642e-12	1.34519782465925e-12	1.322378838375382e-12	1.305643635741982e-12	1.3063953131081663e-12	1.280536223932649e-12	1.2562427226942008e-12	1.2846571679700491e-12	1.2669349076788183e-12	1.1237643844988487e-12	1.262252889017157e-12	1.1458115272561242e-12	1.1482351527924983e-12	1.1895298114572572e-12	1.1793495867384873e-12	1.3026973163382527e-12	1.168007530971682e-12
3.1875	1.3491270817525547e-12	1.3578737743588642e-12	1.2924388122226294e-12	1.2937406137711327e-12	1.401538282132242e-12	1.32962033310563e-12	1.2873374241606506e-12	1.3279311461208976e-12	1.2881477568643662e-12	1.2555617353096626e-12	1.2925264157581662e-12	1.2617948135992818e-12	1.2597271316361347e-12	1.1242675627270993e-12	1.2571853280629597e-12	1.1538179266190607e-12	1.1439751056163683e-12	1.1773905418330233e-12	1.1462507375561981e-12	1.2433786639176603e-12	1.1886623412990516e-12
3.21875	1.3283713322029267e-12	1.3357151756182573e-12	1.2570731131381074e-12	1.2785621086169874e-12	1.3588184397117509e-12	1.3010999612775298e-12	1.2616795629083466e-12	1.3258800524509895e-12	1.2665029615333001e-12	1.2378181162356339e-12	1.3000988089914567e-12	1.229842074533527e-12	1.2453608023293983e-12	1.1261988520569477e-12	1.2347819164718055e-12	1.167683896623195e-12	1.1431471004172411e-12	1.182325288021091e-12	1.1347952742421508e-12	1.1786150397666284e-12	1.213670006508516e-12
3.25	1.2982266086800087e-12	1.3254217601926799e-12	1.2425041464453335e-12	1.284968550833987e-12	1.3047481931677263e-12	1.2750049497092797e-12	1.2637969013309935e-12	1.3048581312680163e-12	1.2451319272507866e-12	1.2241271364621387e-12	1.2784183434089158e-12	1.2024660780984853e-12	1.2338789929025595e-12	1.1418077854735698e-12	1.2024591392045814e-12	1.17656513871911e-12	1.1260651699290802e-12	1.190093271326298e-12	1.1502966548032623e-12	1.138978668324686e-12	1.2283335156307307e-12
3.28125	1.2614292206267197e-12	1.3414465935626674e-12	1.2366352516654522e-12	1.3231044948894266e-12	1.2572316234957248e-12	1.2731816469158108e-12	1.2808936853889175e-12	1.2867222478479823e-12	1.2249889687690474e-12	1.2107834266444906e-12	1.2430915671823861e-12	1.1933755849832806e-12	1.2183384726430213e-12	1.1734970634114106e-12	1.1781824430998067e-12	1.1874523716745577e-12	1.0990517307005176e-12	1.1833190677323913e-12	1.1800954094129401e-12	1.1359201339961045e-12	1.2372033736038346e-12
3.3125	1.2233937821126695e-12	1.3646180539728103e-12	1.2260179850509534e-12	1.3719729562503002e-12	1.2125916590277619e-12	1.2951800005753245e-12	1.2851782355341457e-12	1.2660895552449314e-12	1.1997259739479627e-12	1.1975585453849469e-12	1.2080474424622234e-12	1.198670069452179e-12	1.191740391266738e-12	1.2029810741304159e-12	1.1644113407857648e-12	1.1950159828702511e-12	1.0805277029027338e-12	1.1595225647698104e-12	1.2019694050832697e-12	1.157368363473299e-12	1.2410089232292587e-12
3.34375	1.1979749874393986e-12	1.3657801018612803e-12	1.2201661122451801e-12	1.397732840927035e-12	1.1739646798084036e-12	1.3171398650577149e-12	1.2674934886380829e-12	1.2348248508778359e-12	1.1729684064321066e-12	1.1895158252492322e-12	1.1806033581307496e-12	1.2064182118576294e-12	1.1631142013066031e-12	1.2186767437208368e-12	1.148608009919616e-12	1.1851761976336417e-12	1.0787828963465529e-12	1.1313182378749898e-12	1.2074852836357897e-12	1.184420400299202e-12	1.2329456032522668e-12
3.375	1.1964805231648445e-12	1.3370132908793741e-12	1.2268709269000477e-12	1.3831462017388496e-12	1.1615135936393628e-12	1.321267747989019e-12	1.2432055168307143e-12	1.211362499024815e-12	1.1601922764517547e-12	1.187883016777469e-12	1.1674061240266043e-12	1.2111702699796334e-12	1.1435357868960772e-12	1.2237757465380361e-12	1.123894488759547e-12	1.1635569894738462e-12	1.0857344754158782e-12	1.116410458003314e-12	1.2028993252866105e-12	1.2007539060276962e-12	1.2106219889410075e-12
3.40625	1.2124476769792558e-12	1.2940140495590335e-12	1.229446015479918e-12	1.334364151291123e-12	1.177081977894734e-12	1.3029379008003272e-12	1.2203007701550028e-12	1.2118127681870483e-12	1.1694650239521542e-12	1.1873375546644915e-12	1.1735293726361506e-12	1.212138028838794e-12	1.135661226517315e-12	1.2191068467226618e-12	1.1017976895427717e-12	1.1464512065378907e-12	1.0942680138750771e-12	1.123786719063602e-12	1.1891062136684671e-12	1.1935752950234524e-12	1.1753314250670388e-12
3.4375	1.2321656282093807e-12	1.2550405593253489e-12	1.2117282004175944e-12	1.2685786665925236e-12	1.1919386918440855e-12	1.2603744003331085e-12	1.1916046491547427e-12	1.2248978957865586e-12	1.195546374573031e-12	1.1872565647622069e-12	1.191340429085308e-12	1.2075967396191212e-12	1.1397092037485068e-12	1.2037812153337102e-12	1.0975712526339887e-12	1.1337342739961564e-12	1.1075308422106578e-12	1.1423297203994043e-12	1.1665191382292939e-12	1.162587604311427e-12	1.1275589836823308e-12
3.46875	1.254438176598316e-12	1.2281621032672607e-12	1.1844040288463975e-12	1.2117102026615312e-12	1.1832373188885859e-12	1.2023793419246864e-12	1.1630509923199472e-12	1.232927822336638e-12	1.2242087768857268e-12	1.19442140639886e-12	1.2034209349517933e-12	1.1983233415974182e-12	1.1531854030716326e-12	1.186473662373455e-12	1.1082277673671315e-12	1.120615536129299e-12	1.1277000383849711e-12	1.151469544713457e-12	1.1489960458771487e-12	1.1242891383503317e-12	1.0825019266386127e-12
3.5	1.2857428880255761e-12	1.215151351936783e-12	1.1731972815107183e-12	1.198312391155476e-12	1.1585036315681085e-12	1.1547486057639222e-12	1.155117993444088e-12	1.2332948247720243e-12	1.2397328172722433e-12	1.2098368097276935e-12	1.1991942812025758e-12	1.1913116977277372e-12	1.1673373856088687e-12	1.1805358123354037e-12	1.1214785610585976e-12	1.1202827944825633e-12	1.1487575213992018e-12	1.1465568078294908e-12	1.1470990173359508e-12	1.1019118560315344e-12	1.0714069605469168e-12
3.53125	1.3213692293123636e-12	1.21363162575161e-12	1.1917101420261256e-12	1.2419145573039359e-12	1.1434318119077358e-12	1.141472875422489e-12	1.1772407050927858e-12	1.2358431335582343e-12	1.2446180154210285e-12	1.2288956744571644e-12	1.182313036536542e-12	1.19396549938533e-12	1.1768400923900524e-12	1.1960538896099715e-12	1.1340994332878496e-12	1.1449569591037712e-12	1.1658719779525373e-12	1.1417984613348864e-12	1.1535863410350178e-12	1.1110095048810775e-12	1.1050046511487666e-12
3.5625	1.3511144243347206e-12	1.2176431737898064e-12	1.2304663581444442e-12	1.3097356315813768e-12	1.160897333124522e-12	1.1616805607739256e-12	1.2212429418428927e-12	1.2471153667051316e-12	1.2584184996139447e-12	1.255157111058891e-12	1.1707759327989065e-12	1.2078166158197012e-12	1.1888276821303556e-12	1.232626847813556e-12	1.1461165133272444e-12	1.1808608561467149e-12	1.182612276336148e-12	1.1490486296825142e-12	1.1610545424395324e-12	1.1454952654824102e-12	1.1539921579081791e-12
3.59375	1.3772920521085141e-12	1.225318132548614e-12	1.2676862597843508e-12	1.3535067164283099e-12	1.212395852115411e-12	1.1969484648224893e-12	1.2730740940603003e-12	1.256248902646584e-12	1.2879848012778417e-12	1.2915827261872348e-12	1.1878268551049342e-12	1.2270842978875929e-12	1.2106818369009287e-12	1.2711385763419791e-12	1.1571360189477353e-12	1.2063849268509341e-12	1.2000642450257781e-12	1.1666528203571613e-12	1.1722380878487204e-12	1.1859212613665737e-12	1.1805232355902029e-12
3.625	1.4047142355561038e-12	1.2404833020160377e-12	1.2880487692060183e-12	1.3541691639556985e-12	1.2719769898819622e-12	1.236905218006401e-12	1.3194198338062346e-12	1.2462860604633974e-12	1.3183218622661586e-12	1.3255520812938126e-12	1.2385319549459983e-12	1.23931919414344e-12	1.2368824497607789e-12	1.2868919254879763e-12	1.1792402991595008e-12	1.2158281109328484e-12	1.2135615862912674e-12	1.1856448982328072e-12	1.1844219181822435e-12	1.22504285361702e-12	1.176118013743177e-12
3.65625	1.4272817953561723e-12	1.2658710885071756e-12	1.2922501610446169e-12	1.327116476608492e-12	1.3092547879178795e-12	1.2770290467450929e-12	1.3459096033854867e-12	1.2194879437862904e-12	1.3311118700343183e-12	1.340817431041974e-12	1.2988636858765612e-12	1.2373171064117283e-12	1.2546271530369801e-12	1.277839162608374e-12	1.2326188247174796e-12	1.2121177542581685e-12	1.2242121379124615e-12	1.2014961508349797e-12	1.1883850023833298e-12	1.2670471226036706e-12	1.1612993552900797e-12
3.6875	1.4425741417384286e-12	1.3016778410354646e-12	1.293142242592138e-12	1.3058288174730426e-12	1.3209710018544096e-12	1.3037717606911858e-12	1.3469220313741537e-12	1.1973680510632412e-12	1.3226163870713736e-12	1.3345138796111433e-12	1.336786801045542e-12	1.2321248622076952e-12	1.25611153423133e-12	1.2699530012663662e-12	1.311776750591298e-12	1.1985381220477875e-12	1.2362397347129295e-12	1.2179793848834941e-12	1.1889479201512843e-12	1.306139983496546e-12	1.1585089441587537e-12
3.71875	1.4613477528763186e-12	1.3434976872325755e-12	1.303201253508024e-12	1.3176237444872951e-12	1.3327247291861077e-12	1.3104503376534793e-12	1.3414308726311663e-12	1.1989272422074926e-12	1.3082957026760988e-12	1.318418464679727e-12	1.3411430169543714e-12	1.2403251169190721e-12	1.249682215348491e-12	1.2868090924419984e-12	1.372750654468624e-12	1.1819556835004907e-12	1.249086771515362e-12	1.2356187037085298e-12	1.2069617224066964e-12	1.327391321859217e-12	1.174044693928733e-12
3.75	1.4905532320572124e-12	1.384952699398645e-12	1.323555306152746e-12	1.3559189578418729e-12	1.360496134153455e-12	1.3171299988179452e-12	1.3543127123233356e-12	1.2290111419885341e-12	1.3073642645897166e-12	1.3092295260072606e-12	1.3267529436200576e-12	1.2597052307522505e-12	1.255816631240414e-12	1.322797557254396e-12	1.3764324966261676e-12	1.1738556090698515e-12	1.2610030207527156e-12	1.2483458277506854e-12	1.2510939549972844e-12	1.3315581276485133e-12	1.2007078274353655e-12
3.78125	1.5193921424835888e-12	1.4303279697799876e-12	1.346598071765015e-12	1.3857254102869754e-12	1.381815018311472e-12	1.3502123681272127e-12	1.3812852771299955e-12	1.2802610534212722e-12	1.3208210566939549e-12	1.31407515077675e-12	1.317800794702062e-12	1.2758226549877683e-12	1.2844883576917931e-12	1.3552957584331282e-12	1.3316280586886386e-12	1.1895692764163357e-12	1.2722795907083029e-12	1.2602805084249713e-12	1.2988078494646782e-12	1.340458885383533e-12	1.226067533090236e-12
3.8125	1.5307391855803876e-12	1.4810225528599785e-12	1.3662742812114992e-12	1.3865690279973863e-12	1.374097233566851e-12	1.4035956641747505e-12	1.3986105025856621e-12	1.3395465292553865e-12	1.333401379761956e-12	1.3254936427967157e-12	1.3329661810099203e-12	1.2928336786538486e-12	1.324249303963354e-12	1.3672450758367427e-12	1.2820416386491451e-12	1.236314544662831e-12	1.2858111927624427e-12	1.2878603348684403e-12	1.3249054631181423e-12	1.3654258930115293e-12	1.2409780234673429e-12
3.84375	1.519521813063418e-12	1.513396070788875e-12	1.3813019738434518e-12	1.3746439967224355e-12	1.3605193360799461e-12	1.4400477338361029e-12	1.3985155264753524e-12	1.3974300232602599e-12	1.3367696706512167e-12	1.3343121095868438e-12	1.3738887414890821e-12	1.3298770721800746e-12	1.3587981651311254e-12	1.355425212172523e-12	1.2643127647246621e-12	1.2966499618807803e-12	1.3059925320010879e-12	1.3338086060979415e-12	1.3357012978304494e-12	1.388756947981462e-12	1.2488204914617995e-12
3.875	1.4979184342553409e-12	1.50408255728679e-12	1.3936990667443028e-12	1.3736097762701016e-12	1.3750505725371176e-12	1.4397763580323297e-12	1.3916151217485684e-12	1.4487047629227479e-12	1.3368922939169248e-12	1.3430951229659316e-12	1.4135225108458105e-12	1.3811133226654393e-12	1.387531582686119e-12	1.3373405030950303e-12	1.2821797660059198e-12	1.341301635732206e-12	1.3327912991994983e-12	1.3811782663755712e-12	1.3480958970663037e-12	1.392087833895772e-12	1.2589653711897464e-12
3.90625	1.4905124660555269e-12	1.4591487740300835e-12	1.4076982851954356e-12	1.3836467778818862e-12	1.4091067722377115e-12	1.429392086464698e-12	1.3865546081084923e-12	1.4836558630965113e-12	1.341992597776731e-12	1.3596148946276587e-12	1.4154998787679895e-12	1.4126886509549519e-12	1.4187902155210486e-12	1.3416535677573949e-12	1.3146643062372787e-12	1.3576733053771717e-12	1.3600510691616496e-12	1.4153633777144736e-12	1.358946700828756e-12	1.38389094021113e-12	1.2734754657045544e-12
